12300 ,,,,,,,弘明,弘明,,,,minato,12,,「ああ、そういうことか……。別に、そんなん気にしなくていいのになぁ」
12400 ,,,,,,,,,,,,minato,12,,　俺は袋を受け取りながら、しみじみとつぶやく。俺の、偽らざる本音だ。
12500 ,,,,,,,,,,,,minato,12,,　しかしこうしてお礼の菓子折が届けられるというのは、その依頼も終わったことを意味する訳で……。なんだか、素直には喜べないな。
12600 ,,,,,,,みなと,みなと,02min055_019.wav,,,minato,8,,「あ……」
12700 ,,,,,,,,,,,,minato,8,,　みなとが俺の気持ちを敏感に察してか、少し気まずそうな顔をした。
12800 ,,,,,,,弘明,弘明,,,,minato,8,,「あ、いや……持ってきてくれてありがとな、みなと」
12900 ,,,,,,,,,,,,minato,8,,　俺は笑顔で、ケーキの袋を手にする。そのとき、ふと見覚えのあるマークが目に入った。
13000 ,,,,,,,弘明,弘明,,,,minato,8,,「あっ、これ……叔父さんのお店のなんだな」
13100 ,,,,,,,みなと,みなと,02min108_008.wav,,,minato,1,,「あっ、うん」
13200 ,,,,,,,みらい,みらい,01mir108_003.wav,mirai,0,minato,1,,「へぇ……そうなの？」
13400 ,,,,,,,みなと,みなと,02min109_004.wav,mirai,0,minato,85,,「ほら……お姉ちゃん。ここに、パパのホテルの名前が書いてあるよ」
13600 ,,,,,,,みらい,みらい,01mir108_004.wav,mirai,1,minato,85,,「あ、ホントだ……。だったら、きっとおいしいねっ」
13700 ,,,,,,,弘明,弘明,,mirai,1,minato,85,,「そうだね」
13800 ,,,,,,,,,,mirai,1,minato,85,,　まあ、叔父さんはシェフであってパティシエじゃないから、このケーキは叔父さん自ら作ったものではなさそうだけど……。
13900 ,,,,,,,,,,mirai,1,minato,85,,　それでも、普段なら縁がなさそうな高級店のケーキが食べられるってのは嬉しいことだ。
14000 ,,,,,,,弘明,弘明,,mirai,1,minato,85,,「なんか、短い間だったのに悪いよなぁ……。叔父さんと彩夏さんに、ありがとうって言っといて」
14100 ,,,,,,,みなと,みなと,02min108_010.wav,mirai,1,minato,5,,「うん……」
14200 ,,,,,,,みらい,みらい,01mir108_005.wav,mirai,8,,,,「それよりっ、ねぇ……はやくそれたべよっ！」
14300 ,,,,,,,,,,mirai,8,,,,　頭の中がすっかりケーキモードのみらいちゃんは、もう待ちきれないといった様子で俺をせかす。
14400 ,,,,,,,弘明,弘明,,mirai,8,,,,「そうだね。食べようか、ケーキ」
14500 ,,,,,,,みらい,みらい,01mir108_006.wav,mirai,85,,,,「あ、のみものもほしいっ」
14600 ,,,,,,,弘明,弘明,,mirai,85,,,,「んっ、ジュース？」
14700 ,,,,,,,みらい,みらい,01mir108_007.wav,mirai,5,,,,「ジュースとケーキはあんまり合わないでしょっ。あたし、紅茶がいい」
14800 ,,,,,,,弘明,弘明,,mirai,5,,,,「えっ、紅茶？　うーん、紅茶は置いてないなあ……」
14900 ,,,,,,,みらい,みらい,01mir108_008.wav,mirai,2,,,,「ええっ、ないの？」
15000 ,,,,,,,弘明,弘明,,mirai,2,,,,「うん……。コーヒーなら、インスタントのがあるんだけど」
15100 ,,,,,,,みらい,みらい,01mir108_009.wav,mirai,0,,,,「じゃあ、それでいいわ」
15200 ,,,,,,,弘明,弘明,,mirai,0,,,,「みなとも、飲むか？」
15300 ,,,,,,,みなと,みなと,02min108_011.wav,minato,12,,,,「うん……」
15400 ,,,,,,,弘明,弘明,,minato,12,,,,「ＯＫ、じゃちょっと待っててくれよ」
15500 ,,<!ef_move>,,1031,,,,,,,,,,,
15600 ,,,,,,,,,,,,,,,　俺はキッチンに向かい、準備を始める。
15700 ,,,,,,,,,,,,,,,　湯を沸かしつつ、コーヒーの瓶を取り出していると……リビングから、みなとがおずおずと声をかけてきた。
15800 ,,,,,,,みなと,みなと,02min108_012.wav,,,minato,8,,「あっ、えっと……お兄ちゃん……」
15900 ,,,,,,,弘明,弘明,,,,minato,8,,「んっ、どうした、みなと」
16000 ,,,,,,,みなと,みなと,02min108_013.wav,,,minato,12,,「えっと……ミルク、ある……？」
16100 ,,,,,,,弘明,弘明,,,,minato,12,,「ミルク……？　ああ、コーヒーに入れるのか」
16200 ,,,,,,,みなと,みなと,02min108_014.wav,,,minato,6,,「うん……」
16300 ,,,,,,,弘明,弘明,,,,minato,6,,「確か……牛乳だったら、冷蔵庫に入ってたような気がする」
16400 ,,,,,,,みらい,みらい,01mir108_010.wav,mirai,5,minato,12,,「それ、賞味期限だいじょうぶなのっ！？」
16500 ,,,,,,,弘明,弘明,,mirai,5,minato,12,,「ああ、この前買ったばかりだから、大丈夫だよ」
16600 ,,,,,,,みなと,みなと,02min108_015.wav,mirai,5,minato,85,,「じゃ、お兄ちゃん……それ、もらっていい？」
16700 ,,,,,,,弘明,弘明,,mirai,5,minato,85,,「ああ、いいよ」
16800 ,,,,,,,,,,,,,,,　俺は３つのカップにコーヒーを用意すると、みなとのカップにミルクをたっぷりと注いだ。
16900 ,,,,,,,,,,,,,,,　みらいちゃんは、何も言わないけど……まあ、スティックシュガーを多めにつけてあげようかな。
17000 ,,<!ef_move_r>,,1011,,,,,,,,,,,
17100 ,,,,,,,弘明,弘明,,,,,,,「お待たせ。ケーキは、好きなの選んでいいからね」
17200 ,,,,,,,,,,,,,,,　俺はコーヒーを配りながら、二人に好きなケーキを選ばせた。
17300 ,,,,,,,,,,,,,,,　二人は、楽しそうにケーキを選び始める。それぞれがじっくりと吟味して選んだケーキを、俺は皿に取り分けた。
17400 ,,,,,,,みらい,みらい,01mir036_006.wav,mirai,85,,,,「うふふっ……」
17500 ,,,,,,,,,,mirai,85,,,,　みらいちゃんが、幸せそうにケーキを食べ始める。みなともそれを見て、ショートケーキのイチゴを口に運んだ。
17600 ,,,,,,,みなと,みなと,02min108_016.wav,mirai,85,minato,85,,「んっ……。あ、おいしいね……」
17700 ,,,,,,,みらい,みらい,01mir108_011.wav,mirai,1,minato,85,,「うん、おいしーっ」
17800 ,,,,,,,,,,mirai,1,minato,85,,　あっという間にひとつを食べ終えたみらいちゃんが、早くも次のケーキを物色し始める。
17900 ,,,,,,,弘明,弘明,,mirai,1,minato,85,,「ふふっ……美味しいからってたくさん食べると、お肉ついちゃうよ？」
18000 ,,,,,,,みらい,みらい,01mir108_012.wav,mirai,5,minato,85,,「いいのっ！　入るところは別なんだからっ！」
18100 ,,,,,,,,,,mirai,5,minato,85,,　みらいちゃんはひとしきり悩んでから、今度はチョコレートケーキを皿へと移す。
18200 ,,,,,,,弘明,弘明,,mirai,5,minato,85,,「ほら、みなとも今のうちに選んどかないと、お姉ちゃんに全部食べられちゃうぞ？」
18300 ,,,,,,,みらい,みらい,01mir108_013.wav,mirai,84,minato,85,,「全部は食べないわよっ！」
18400 ,,,,,,,弘明,弘明,,mirai,84,minato,85,,「ほんと……？　まあとにかくみなと、選んで」
18600 ,,,,,,,みなと,みなと,02min108_017.wav,,,minato,12,,「あっ、うん……えっと……」
18700 ,,,,,,,,,,,,minato,12,,　ケーキを選ぼうと、みなとが身を乗り出したその時。
18800 ,,<se file=""cup.wav"" vol=""-300"">,,,,,,,,,,minato,12,,　何かがコーヒーカップに引っかかり、みなとは自分のコーヒーを派手にこぼしてしまった。
18900 ,,,,,,,みなと,みなと,02min108_018.wav,,,minato,15,,「あっ！？　わっ、ああっ……！」
19000 ,,,,,,,弘明,弘明,,,,minato,15,,「あっ……！？」
19100 ,,,,,,,みらい,みらい,01mir108_014.wav,mirai,15,minato,15,,「ちょっとみなと、なにやってるのよっ……！」
19200 ,,,,,,,,,,mirai,15,minato,15,,　俺は急いで立ち上がり、みなとの身体に布巾を当てる。
19300 ,,,,,,,弘明,弘明,,mirai,15,minato,15,,「大丈夫か、みなと！？」
19400 ,,,,,,,,,,mirai,15,minato,15,,　みなとは、コクコクと首をたてに振る。冷たい牛乳が多くカフェオレ状態にあったおかげで、火傷するようなことは免れたようだ。
19500 ,,,,,,,みなと,みなと,02min108_019.wav,mirai,15,minato,82,,「ご、ごめんなさい……」
19600 ,,,,,,,弘明,弘明,,mirai,15,minato,82,,「いいよ、大丈夫。それより、洋服……」
19700 ,,,,,,,みらい,みらい,01mir108_015.wav,mirai,8,minato,82,,「それ、シミになる前にせんたくしないと」
19800 ,,,,,,,弘明,弘明,,mirai,8,minato,82,,「みなと、着替えはあるか？」
19900 ,,,,,,,みなと,みなと,02min091_004.wav,mirai,8,minato,8,,「えっ？　う、ううん……」
20000 ,,,,,,,,,,,,,,,　みなとは、涙目になって首を振る。あいにく俺の部屋にも、みなとが着られそうな服はない。
20100 ,,,,,,,,,,,,,,,　いや……ないことはないが、ちょっと出すに出せない代物だ。
20200 ,,,,,,,弘明,弘明,,,,,,,「困ったな……ウチに、みなとが着られそうな服はないし……」
20300 ,,,,,,,みらい,みらい,01mir108_016.wav,mirai,14,,,,「しょうがないわね……。あたしが、家まで行って取ってくるわよ」
20400 ,,,,,,,弘明,弘明,,mirai,14,,,,「えっ、みらいちゃんが……？」
20500 ,,,,,,,みらい,みらい,01mir108_017.wav,mirai,5,,,,「だって、はだかで帰るわけにもいかないでしょ？　お兄ちゃんの服は、大きすぎると思うし」
20600 ,,,,,,,弘明,弘明,,mirai,5,,,,「うん、まあ……。いいの？　みらいちゃん」
20700 ,,,,,,,みらい,みらい,01mir108_018.wav,mirai,85,,,,「ちょっと走れば、すぐに取ってこられるわよっ。みなと、まってて」
20800 ,,,,,,,みなと,みなと,02min108_020.wav,,,minato,8,,「あ、うん……」
20900 ,,,,,,,,,,,,,,,　言うが早いか、みらいちゃんは玄関に向かって駆け出していく。
20990 ,,<se file=""door_entrance_close.wav"" vol=""-1200"">,,,,,,,,,,,,,
21000 ,,<wait time=""500"">,,,,,弘明,弘明,,,,,,,「みらいちゃん……なんだかんだ言って、優しいよね」
21100 ,,,,,,,みなと,みなと,02min108_021.wav,,,minato,85,,「うん…………」
21200 ,,,,,,,,,,,,minato,85,,　俺はみなとの身体に残ったコーヒーを拭き取りつつ、ふと思い立った。
21300 ,,,,,,,弘明,弘明,,,,minato,85,,「そうだ、みなと。コーヒーに濡れたままなのもなんだから、風呂に入るか？」
21400 ,,,,,,,みなと,みなと,02min108_022.wav,,,minato,2,,「えっ……？」
21500 ,,,,,,,弘明,弘明,,,,minato,2,,「風呂というか、シャワーだけどな。コーヒー、身体にもかかっちゃっただろ？」
21600 ,,,,,,,みなと,みなと,02min108_023.wav,,,minato,6,,「…………うん……」
21700 ,,,,,,,,,,,,minato,6,,　みなとは少し迷ってから、うなずいた。
21800 ,,,,,,,弘明,弘明,,,,minato,6,,「じゃ、みなと……こっちだよ」
22100 ,@02min001_ev01,,,,,,,,,,,,,,
22900 ,,<!ef_timepass>,1,1041,,,,,,,,,,,
23000 ,,,,,,,弘明,弘明,,,,,,,「それじゃ、みなと。タオルはここに置いとくからな。あとは一人でも、大丈夫だろう？」
23100 ,,,,,,,みなと,みなと,02min066_001.wav,"minato,private",5,,,,「あっ、えっと……」
23200 ,,,,,,,,,,minato,5,,,,　みなとは、なにやら言いにくそうな様子で、俺の顔を見た。
23300 ,,,,,,,弘明,弘明,,minato,5,,,,「んっ、どうした？」
23400 ,,,,,,,みなと,みなと,02min066_002.wav,minato,8,,,,「あっ、えっと……お兄ちゃんちのおふろ、変わってるし……入りかた、よくわかんないから……」
23500 ,,,,,,,弘明,弘明,,minato,8,,,,「変わってる……か。なるほど、ははは」
23600 ,,,,,,,,,,minato,8,,,,　俺の部屋の風呂は、ユニットバスになっている。普通のアパートより広めではあるけど、他には何の変哲もない、ありふれたユニットバスだと思う。
23700 ,,,,,,,,,,minato,8,,,,　でもみなとのように、普通の家庭にあるようなタイプしか知らないと……確かにユニットバスは、変わって見えるかも知れないな。
23800 ,,,,1031,,,,,,,,,,,
23900 ,,,,,,,弘明,弘明,,,,,,,「みなとは、ユニットバスの風呂には入ったことなかったっけ？」
24000 ,,,,,,,みなと,みなと,02min066_003.wav,minato,5,,,,「うん…………。あ、あと、それにね……」
24100 ,,,,,,,弘明,弘明,,minato,5,,,,「ん？」
24200 ,,,,,,,みなと,みなと,02min066_004.wav,minato,14,,,,「ひ、ひとりで入るのも……ちょっといやかも……」
24300 ,,,,,,,,,,minato,14,,,,　そう言ってみなとは、おどおどと目を反らす。
24400 ,,,,,,,,,,minato,14,,,,　なるほど、みなとらしい話だ……と心の中で苦笑しながら、俺はみなとの肩に手を置いた。
24500 ,,,,,,,弘明,弘明,,minato,14,,,,「いつもは、みらいちゃんと一緒に入ってるのか？」
24600 ,,,,,,,みなと,みなと,02min066_005.wav,minato,0,,,,「えっ？　ううん……さいきんは、お姉ちゃんとあんまり入らないけど……」
24700 ,,,,,,,弘明,弘明,,minato,0,,,,「じゃあ、叔父さんと？」
24800 ,,,,,,,みなと,みなと,02min066_006.wav,minato,8,,,,「パパは、帰りがおそいこと多いから……。いつもは、ママといっしょに入ってるの……」
24900 ,,,,,,,弘明,弘明,,minato,8,,,,「なるほど……彩夏さんとね」
25000 ,,,,,,,,,,minato,8,,,,　思わず、彩夏さんの裸体を想像する。スレンダーで、あまり胸も大きくなくて……。いやいや、今はそうじゃない。
25100 ,,,,,,,弘明,弘明,,minato,8,,,,「うーん……。一人で入るのがイヤだったら、俺も風呂に付き添ってあげようか」
25200 ,,,,,,,みなと,みなと,02min066_007.wav,minato,6,,,,「えっ……？」
25300 ,,,,,,,,,,minato,6,,,,　みなとは俺の顔を見上げたあと、なんだか恥ずかしそうにうつむいてしまう。
25400 ,,,,,,,弘明,弘明,,minato,6,,,,「別に、俺も一緒に入る訳じゃないから。ユニットバスの使い方……っても普通のシャワーと変わらないけど、教えてあげるよ」
25500 ,,,,,,,みなと,みなと,02min066_009.wav,minato,6,,,,「う、うん……」
25600 ,,,,,,,弘明,弘明,,minato,6,,,,「それじゃ……ウチに脱衣所はないから、ここで脱いでくれな。濡れた服は、その辺に置いとけばいいから」
25700 ,,,,,,,みなと,みなと,02min066_010.wav,minato,6,,,,「うん……」
25800 ,,,,,,,,,,,,,,,　みなとは俺に背を向け、ややためらいがちに服を脱いでいく。
26000 ,,<m_fade fadeout=""2000"" fadein=""1500"">,12,,,,,,,,,,,,
26100 ,,<wait time=""1500"">,,,,,みなと,みなと,02min066_011.wav,"minato,naked",8,,,,「ん、しょ……」
26200 ,,<s_fade time=""1200"">,,,,,,,,minato,8,,,,　次第にあらわになってくるみなとの身体は、女の子のように華奢で……とても同性とは思えないほど、可愛らしさを感じてしまった。
26300 ,,,,,,,弘明,弘明,,minato,8,,,,「えっと……おっ、俺、先に入ってシャワーの温度調節してるからな」
26400 ,,,,,,,みなと,みなと,02min066_012.wav,minato,6,,,,「あ、うん……」
26500 ,,,,,,,,,,minato,6,,,,　なぜだか慌ててしまった俺は、妙に説明くさい言葉を発して、みなとより先にバスルームへと移動した。
26700 ,,<se_loop file=""shower.wav"" fadein=""1500"" id=""1"">,,1041,,,,,,,,,,,
26800 ,,<wait time=""1000"">,,,,,,,,,,,,,　シャワーのお湯をしばらく出して、温かくなったことを確認。ここで少し多めに水を出して、俺が使う時よりぬるめのお湯に調整する。
26900 ,,,,,,,弘明,弘明,,,,,,,「まぁ、こんなもんかな……」
27000 ,,,,,,,,,,,,,,,　よし、これで準備は万全。……だけど、みなとはなかなかやってこない。
27100 ,,,,,,,弘明,弘明,,,,,,,「おい、みなと？」
27200 ,,,,,,,,,,,,,,,　バスルームから顔を出し、玄関前をのぞいてみると……床にちょこんと正座したみなとが、コーヒーに濡れた服をいそいそとたたんでいた。
27300 ,,,,,,,弘明,弘明,,,,,,,「みなと……それ洗うんだから、そんなキレイにたたむことないぞ……」
27500 ,,<voice_volume vol=""-300"">,,,,,みなと,みなと,02min066_013.wav,,,,,,「あっ、うん……。いま、行くね……」
27700 ,*mem,,,,,,,,,,,,,,
27790 ,,<se_stop id=""1"" fadeout=""4000""><se_loop file=""shower.wav"" id=""2"" fadein=""500"" vol=""-1000"">,12,,110111,,,,,,,,,,
27800 ,,,,,110111,,,,,,,,,,　全裸になったみなとが、俺の指示でバスタブの中に入った。
27900 ,,,,,110111,,みなと,みなと,02min066_015.wav,,,,,,「お兄ちゃん……」
28000 ,,,,,110111,,弘明,弘明,,,,,,,「……ん？」
28100 ,,,,,110111,,,,,,,,,,　みなとは、さっきからずっともじもじしている。
28200 ,,,,,110111,,弘明,弘明,,,,,,,「どうした、みなと」
28300 ,,,,,110111,,みなと,みなと,02min066_016.wav,,,,,,「あっ、ううん……」
28400 ,,,,,110111,,,,,,,,,,　まだちょっと緊張した様子のみなとに、シャワーのお湯を足元から当てていく。
28500 ,,,,,110111,,弘明,弘明,,,,,,,「ほら、足のとこもコーヒーかかってるだろ？　」
28600 ,,,,,110111,,,,,,,,,,　そう言って俺が身をかがめると、みなとの局部がふと視界の隅に入った。
28700 ,,,,,110111,,弘明,弘明,,,,,,,「なんだ、みなと。可愛いチ○チンしてるな」
28800 ,,,,,110111,,みなと,みなと,02min066_018.wav,,,,,,「やっ、やぁぁんっ……！」
28900 ,,,,,110111,,,,,,,,,,　みなとは、慌てて両手でその可愛らしいペニスを隠した。
29000 ,,,,,110111,,弘明,弘明,,,,,,,「どうした、そんなに恥ずかしがらなくてもいいだろ？　男同士なんだし」
29100 ,,,,,110111,,みなと,みなと,02min066_019.wav,,,,,,「う、うん……」
29200 ,,,,,110111,,,,,,,,,,　おそるおそる、みなとが手を下ろしていく。再び、幼いチ○チンがあらわになった。
29300 ,,,,,110111,,弘明,弘明,,,,,,,「そういや、チ○チンはちゃんと中も洗ってるか？」
29400 ,,,,,110111,,みなと,みなと,02min066_020.wav,,,,,,「えっ？　中……って……？」
29500 ,,,,,110111,,弘明,弘明,,,,,,,「チ○チンの皮を剥いて、洗ってるかってこと」
29600 ,,,,,110111,,みなと,みなと,02min066_021.wav,,,,,,「おち○ちんの、かわ……？」
29700 ,,,,,110111,,,,,,,,,,　みなとは、きょとんとした顔で俺を見つめている。
29800 ,,,,,110111,,,,,,,,,,　学校で習ってたかと思ったけど……そういう知識は、どうやら持ってないみたいだな。
29900 ,,,,,110111,,弘明,弘明,,,,,,,「チ○チンは、子供のうちは皮がかぶってるものなんだ。大人になると剥けるんだよ。……まあ、剥けきってない人もいるけどさ」
30000 ,,,,,110111,,,,,,,,,,　例えば、俺とかな……という言葉は、言わないでおくことにした。
30100 ,,,,,110111,,みなと,みなと,02min066_022.wav,,,,,,「えっ、そうなの……？」
30200 ,,,,,110111,,弘明,弘明,,,,,,,「ほら、パパのチ○チン、見たことあるだろ？　あんな感じだよ」
30300 ,,,,,110111,,,,,,,,,,　みなとは記憶をたぐるような思案顔になって、それから、コクッと納得したようにうなずいた。
30400 ,,,,,110111,,弘明,弘明,,,,,,,「みなとも皮を剥けば、パパや俺と同じようになってるんだぞ」
30500 ,,,,,110111,,みなと,みなと,02min066_025.wav,,,,,,「えっ、ほんと……？」
30600 ,,,,,110111,,弘明,弘明,,,,,,,「ああ。無理して剥いちゃダメだけど、剥いて中を洗うことも大事なんだよ」
30700 ,,,,,110111,,みなと,みなと,02min066_026.wav,,,,,,「そっか……」
30800 ,,,,,110111,,,,,,,,,,　しみじみとつぶやいたみなとは、それからふと顔を上げた。
30900 ,,,,,110111,,みなと,みなと,02min066_027.wav,,,,,,「ボク……おち○ちん、むいてみよっかな……」
31000 ,,,,,110111,,弘明,弘明,,,,,,,「えっ？」
31200 ,,,,,110111,,みなと,みなと,02min066_028.wav,,,,,,「でも……やっぱり、こわいね……」
31400 ,,,,,110111,,弘明,弘明,,,,,,,「だったら、俺が剥いてやろうか」
31500 ,,,,,110111,,みなと,みなと,02min066_029.wav,,,,,,「えっ……？」
31600 ,,,,,110111,,,,,,,,,,　ちょっとした、冗談のつもりだったけど……
31700 ,,,,,110111,,みなと,みなと,02min066_030.wav,,,,,,「うん……お兄ちゃん……むいて……」
31800 ,,,,,110111,,弘明,弘明,,,,,,,「えっ？　あっ……ああ」
31900 ,,,,,110111,,,,,,,,,,　予想外のみなとの返事に戸惑ってしまい、妙に上ずった声を出してしまう。
32000 ,,,,,110111,,みなと,みなと,02min066_031.wav,,,,,,「お兄ちゃん……？」
32100 ,,,,,110111,,弘明,弘明,,,,,,,「いや、すまん……。じゃあ、剥いてあげるからな」
32200 ,,,,,110111,,みなと,みなと,02min066_032.wav,,,,,,「う、うん……」
32800 ,,,,,110111,,,,,,,,,,　俺は一度深呼吸して、みなとのペニスに手を伸ばした。
32900 ,,,,,110111,,みなと,みなと,02min066_035.wav,,,,,,「あ……」
33000 ,,,,,110111,,弘明,弘明,,,,,,,「ほら、みなと……このくにくにと柔らかいのが皮の部分な。引っ張ると結構伸びるだろ？」
33100 ,,,,,110111,,みなと,みなと,02min066_036.wav,,,,,,「や、やぁん……いたずらしないで……」
33200 ,,,,,110111,,弘明,弘明,,,,,,,「んっ？　剥いてくれって言ったのは、みなとだろ？」
33300 ,,,,,110111,,みなと,みなと,02min066_037.wav,,,,,,「そ、そうだけど……」
33400 ,,,,,110111,,,,,,,,,,　まだ幼くてもやはり他人に性器を弄られると感じるのか、みなとは時折その身を震わせている。
33500 ,,,,,110111,,弘明,弘明,,,,,,,「それじゃ、剥くからな……。こうやって、ゆっくりと皮を下ろしてやるんだ」
33600 ,,,,,110111,,みなと,みなと,02min066_038.wav,,,,,,「ふぁ……んんっ……」
33700 ,,,,,110111,,弘明,弘明,,,,,,,「大丈夫か？　痛くないか？」
33800 ,,,,,110111,,みなと,みなと,02min066_039.wav,,,,,,「う、うん……痛くないよ……」
33900 ,,,,,110111,,弘明,弘明,,,,,,,「よし、それじゃ、続けるぞ……ほら、先端が見えてきた」
34000 ,,,,,110111,,みなと,みなと,02min066_040.wav,,,,,,「ほ、ほんとだ……なんか、赤い……」
34100 ,,,,,110111,,,,,,,,,,　みなとは俺の手に包まれた自分のペニスを凝視し、熱い吐息をその口からこぼしている。
34200 ,,,,,110111,,みなと,みなと,02min066_041.wav,,,,,,「んっ…………あんっ？」
34300 ,,,,,110111,,,,,,,,,,　ぷるんっとチ○チンが揺れ、また元の皮かぶり状態に戻っていた。
34400 ,,,,,110111,,みなと,みなと,02min066_042.wav,,,,,,「あっ、もどっちゃった……」
34500 ,,,,,110111,,弘明,弘明,,,,,,,「大丈夫、また剥くだけだよ」
34600 ,,,,,110111,,みなと,みなと,02min066_043.wav,,,,,,「う、うん……」
34700 ,,,,,110111,,弘明,弘明,,,,,,,「今度は自分で剥いてみるか？」
34800 ,,,,,110111,,,,,,,,,,　みなとは、フルフルと首を横に振る。
34900 ,,,,,110111,,みなと,みなと,02min066_044.wav,,,,,,「ボク……お兄ちゃんといっしょじゃないと、怖くてむけないよ……」
35000 ,,,,,110111,,弘明,弘明,,,,,,,「じゃ、二人で一緒に剥こうな？　みなと……」
35100 ,,,,,110111,,みなと,みなと,02min066_045.wav,,,,,,「うん……」
35200 ,,,,,110111,,,,,,,,,,　俺が再び置いた指の上に、みなとも指を添える。
35300 ,,,,,110111,,弘明,弘明,,,,,,,「こうしてチ○チンを軽くつまんで、奥にゆっくり……」
35400 ,,,,,110111,,みなと,みなと,02min066_046.wav,,,,,,「んっ……」
35500 ,,,,,110111,,弘明,弘明,,,,,,,「痛かったら、すぐにいえよ？」
35600 ,,,,,110111,,みなと,みなと,02min066_047.wav,,,,,,「うん……」
35700 ,,,,,110111,,,,,,,,,,　二人でつまんだ包皮は、ゆっくりと下ろされていき、その外気に触れなれていない未成熟な亀頭をあらわにした。
35800 ,,,,,110111,,みなと,みなと,02min066_048.wav,,,,,,「んっ……あんっ！」
35900 ,,,,,110111,,弘明,弘明,,,,,,,「痛くないか？　みなと……」
36000 ,,,,,110111,,みなと,みなと,02min066_049.wav,,,,,,「んんっ……まだ、ちょっとつっぱった感じしてるかも……」
36100 ,,,,,110111,,弘明,弘明,,,,,,,「じきに慣れてくると思うけど、今は無理するなよ」
36200 ,,,,,110111,,みなと,みなと,02min066_050.wav,,,,,,「うん……」
36300 ,,,,,110111,,,,,,,,,,　みなとのペニスを、じっくりと見てみた。
36400 ,,,,,110111,,,,,,,,,,　みなとの亀頭は小ぶりながらも、ちゃんと先が割れて尿道口があって、カリ首が張り出しているといった……大人のそれと同じ特徴を、しっかり備えていた。
36500 ,,,,,110111,,弘明,弘明,,,,,,,「やっぱり子供でも、形は一緒なんだな……」
36600 ,,,,,110111,,みなと,みなと,02min066_051.wav,,,,,,「あう……あんまり見ないでよぉ……」
36700 ,,,,,110111,,弘明,弘明,,,,,,,「それじゃ洗うか、みなと」
36800 ,,,,,110111,,みなと,みなと,02min066_052.wav,,,,,,「洗う、って…………ええっ、ボクのおち○ちん！？」
36900 ,,,,,110111,,弘明,弘明,,,,,,,「そうだよ」
37000 ,,,,,110111,,みなと,みなと,02min066_053.wav,,,,,,「ボ、ボク、自分で洗えるよぉっ……！」
37100 ,,,,,110111,,弘明,弘明,,,,,,,「まだ剥いたばっかりだから、下手に洗って傷つけちゃうかも知れないぞ？」
37200 ,,,,,110111,,みなと,みなと,02min066_054.wav,,,,,,「あう……」
37300 ,,,,,110111,,,,,,,,,,　みなとは納得したようで、恥ずかしそうに言葉を続けた。
37400 ,,,,,110111,,みなと,みなと,02min066_055.wav,,,,,,「えっと……それじゃ、お兄ちゃん……ボクのおち○ちん、洗って……」
37500 ,,,,,110111,,弘明,弘明,,,,,,,「ああ、洗ってあげるよ」
37600 ,,,,,110111,,,,,,,,,,　俺はボディソープを手のひらに取り、両手で泡立てる。
